"","V1","V2","V3","V4","V5"
"135","0.169090909090909","0.177750542316524","0.0555980233190109","0.134110308548007","pn500"
"136","0.183333333333333","0.190474007379153","0.0581296219520038","0.146442064426734","pn500"
"137","0.198181818181818","0.203625541980078","0.0609578723646033","0.159152095396118","pn500"
"138","0.212424242424242","0.216127893409218","0.0638579937200772","0.171198760438951","pn500"
"139","0.227272727272727","0.22905087520733","0.0670671654706989","0.183615376340249","pn500"
"140","0.242121212121212","0.241858724985786","0.0704682239207471","0.195885162561668","pn500"
"141","0.256666666666667","0.254293412476819","0.0739861690114494","0.207762638503394","pn500"
"142","0.270909090909091","0.266362783921714","0.0776079236739981","0.219258372445226","pn500"
"143","0.286060606060606","0.279092819219395","0.0816437234303877","0.23134979887475","pn500"
"144","0.3","0.290697982307136","0.0855341081831429","0.242340537956277","pn500"
"145","0.315151515151515","0.303206788528586","0.0899386230665844","0.253776208886604","pn500"
"146","0.329090909090909","0.314610271145741","0.0941651419369828","0.263220112827614","pn500"
"147","0.344545454545455","0.327147521358753","0.0990273006728715","0.273559790386759","pn500"
"148","0.359393939393939","0.339081419198769","0.103884945686986","0.283356517285522","pn500"
"149","0.373636363636364","0.350426238586222","0.108714287111939","0.292628452421498","pn500"
"150","0.387575757575758","0.361434794893804","0.113599016498292","0.301587400475435","pn500"
"151","0.402727272727273","0.373300539182648","0.11907530126941","0.311203839875236","pn500"
"152","0.417272727272727","0.384588098113418","0.124505127293885","0.320310421277109","pn500"
"153","0.432121212121212","0.396010252633256","0.13021567784163","0.329485685275625","pn500"
"154","0.446363636363636","0.406868589262269","0.135855823863982","0.338169505771287","pn500"
"155","0.452727272727273","0.411678727375995","0.138444987613833","0.34200013063964","pn500"
"156","0.452727272727273","0.411678727375995","0.138444987613833","0.34200013063964","pn500"
"157","0.452121212121212","0.410972865866328","0.138195485354817","0.341520113400398","pn500"
"158","0.441212121212121","0.398270438815275","0.133712144999912","0.33287784322376","pn500"
"159","0.426060606060606","0.380705163428516","0.127677744411802","0.320830732910439","pn500"
"160","0.410606060606061","0.362897167872776","0.121794119158815","0.308480346489837","pn500"
"161","0.396363636363636","0.346587329461864","0.116625583737597","0.297039774002832","pn500"
"162","0.381212121212121","0.329335285040883","0.111374260563933","0.28481092262914","pn500"
